departamento;provincia;distrito;ubigeo;tmean;tmax;tmin;humr;ptot;ano;semana
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.9;2.5;88.7;5.9;2022;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.2;2.7;88.8;6.8;2022;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.7;2.2;86.2;14.2;2022;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;9.9;3.1;89;3.4;2022;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.5;2.8;90.9;7.8;2022;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9.5;2.5;87.1;3.8;2022;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.9;0.7;79.5;6.5;2022;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.7;0.4;77.3;0;2022;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.5;1.5;84;1.3;2022;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;10.1;1.4;82.5;2.8;2022;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.4;1.5;82.1;1.4;2022;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.6;0.7;81.2;5.9;2022;20
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;8.9;-0.6;79.2;0.5;2022;21
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;8.7;-0.4;83.1;0;2022;22
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.6;9.2;-1.7;76.5;2.8;2022;23
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.8;9.1;-3.1;72;0.9;2022;24
HUANCAVELICA;TAYACAJA;HUANDO;90119;3;7.8;-1;79.8;1.6;2022;25
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.6;9.8;-2.4;65.1;0;2022;26
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;8.8;-1.1;68.4;0;2022;27
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.5;11;-1.4;67.1;0.6;2022;28
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;9.6;-0.9;71.2;0;2022;29
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;10.1;-1.8;68.6;0;2022;30
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.7;-0.4;74.7;4.9;2022;31
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.8;8.6;-0.4;81.5;2;2022;32
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;10.9;-1.3;70;1.1;2022;33
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;10;-3;70.7;2.2;2022;34
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;9.4;-0.2;74;0.2;2022;35
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.9;0.3;72.9;0.3;2022;36
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;10.7;1.5;80.2;9.5;2022;37
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;11.3;-1.6;76.1;8.9;2022;38
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;10.3;-1.4;78.5;3.9;2022;39
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;10.1;-0.6;75.2;5.1;2022;40
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;11.5;-1.2;72.5;2;2022;41
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;11;0.2;77.1;2.1;2022;42
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;12.1;-0.3;68.6;9;2022;43
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;11.9;0.4;74.6;12.9;2022;44
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;11.2;-0.5;75.9;3;2022;45
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.8;0.2;71.7;0;2022;46
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;11;1.8;78;7.1;2022;47
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;12;-0.7;69.8;3.9;2022;48
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.9;0.7;81.9;1.5;2022;49
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.5;2.2;88.6;6.4;2022;50
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;10.7;2.1;86.1;5.9;2022;51
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;10.5;1.6;85.6;11.6;2022;52
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9.5;2.7;89.9;15.9;2021;1
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;10.3;2.9;89.1;7.4;2021;2
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.1;2.4;87.8;3.4;2021;3
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.3;1.8;86.5;2.6;2021;4
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;10.6;2.9;86.9;2.1;2021;5
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.2;11;2.5;86.7;22.4;2021;6
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;11.6;-1.3;64.2;0.1;2021;7
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.7;2.3;86;3.3;2021;8
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.8;2.7;89.4;7;2021;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;10.1;2.2;91.4;8.7;2021;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;10;1.4;83;15.2;2021;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.4;2.2;89.8;4.2;2021;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;9.4;2.4;90.9;14.1;2021;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.3;2.8;90.8;14.1;2021;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.8;2.1;86.9;2.1;2021;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;10.1;-0.1;82.1;2.6;2021;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;9.9;0.2;77.6;0.1;2021;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.5;1.3;80.9;0.9;2021;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.1;0.7;81.3;4.2;2021;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.8;10;-2.1;78.2;0.6;2021;20
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;8.4;-0.9;83.7;6.3;2021;21
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.5;1.5;83.7;1.1;2021;22
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;8.8;-1.5;78.1;3.8;2021;23
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;8.5;0.2;81;0.3;2021;24
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.8;8.9;-0.9;78.8;4.5;2021;25
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.6;7.8;-2.3;76;1.2;2021;26
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.9;9;-3.2;66.7;1;2021;27
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;9.6;-0.4;76.4;0.6;2021;28
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.4;8.6;-1.2;76.8;3.6;2021;29
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;9.2;-0.3;75.7;0.1;2021;30
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.6;8.1;-2.1;77.5;1;2021;31
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.7;0.2;75.5;0.2;2021;32
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;9.5;-0.8;77.6;8.6;2021;33
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.9;-0.8;76.7;0.7;2021;34
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;9.6;-0.7;80.7;2.6;2021;35
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.3;0.9;86.4;3.7;2021;36
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.4;1.2;82.1;0.3;2021;37
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;8.9;0.8;85.6;11.2;2021;38
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.9;0.3;83.7;2.3;2021;39
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9.8;2.1;87.3;18.4;2021;40
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;11.9;1.3;81.1;27.3;2021;41
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;11.6;1.4;82.9;3.4;2021;42
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.9;1.2;79.7;1.4;2021;43
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;10.5;0.6;83.8;32.1;2021;44
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;11.2;1.4;77.5;6.1;2021;45
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.7;0.8;74;22.5;2021;46
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;9.8;2.7;90.6;14.2;2021;47
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10;2.1;86.4;19.4;2021;48
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;10.7;3.1;86.6;17.8;2021;49
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;11.2;0.5;78;5.4;2021;50
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;11.5;1.2;73.7;2.2;2021;51
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.4;11.4;1.7;76.2;4.2;2021;52
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.4;11.9;1.5;83.5;15.1;2020;1
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;11.8;0.4;79;5.7;2020;2
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.2;2.1;86.2;2.1;2020;3
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.5;11.3;3.2;86.7;9.6;2020;4
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.4;11;2.7;84.2;4.9;2020;5
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.6;11.2;3.7;86.6;21.2;2020;6
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.3;10.5;3.6;88.7;2.9;2020;7
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.7;11.1;3.7;85.8;18;2020;8
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.7;11;3.7;84.1;14.1;2020;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.3;10.7;3.4;87.1;7.2;2020;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.8;1.8;86;12.2;2020;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10;3;88;12.2;2020;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;9.7;3.1;88.5;7.6;2020;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9;2.6;88.8;13.9;2020;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;11.3;2;82.8;3.8;2020;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;10.9;-0.9;72.4;0;2020;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.8;0.3;78.4;0;2020;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;9.2;3;86.8;1;2020;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.7;1.7;88.5;11;2020;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;10.4;-0.5;76.8;5.1;2020;20
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.1;1.5;83.2;3.8;2020;21
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;9.3;-0.7;74.3;0.1;2020;22
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;9;-0.3;78.8;0;2020;23
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.4;10.1;-1.3;74.4;0;2020;24
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.5;-0.2;78.2;0;2020;25
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;10.3;-2.2;72.9;0;2020;26
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;10.8;-2.9;60.6;0;2020;27
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;9.8;-1.5;70.7;0.5;2020;28
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;9.6;-0.7;76.5;2;2020;29
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;10.5;-1.7;61;2.2;2020;30
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;10.8;-1.8;69.3;0;2020;31
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.9;10.9;-2.8;58.6;0.1;2020;32
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;11;-1.5;65.7;0.1;2020;33
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;11.6;1.1;72.8;0.4;2020;34
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;12.1;0.6;72.1;0.1;2020;35
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.4;0.9;75.7;0;2020;36
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;10.4;0.2;76.8;4.3;2020;37
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.9;0.7;80.1;4;2020;38
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.9;0.9;83.4;3.6;2020;39
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;8.8;0.6;88;2.2;2020;40
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;9.3;0.2;84;0;2020;41
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.4;9.5;0.4;83.7;3.9;2020;42
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;10.7;0.1;81.3;4.1;2020;43
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;12;0;75.1;5.9;2020;44
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;10.2;0.9;81.2;2.3;2020;45
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;11.5;0.4;77.2;3.3;2020;46
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.6;12.3;1.1;72.6;0.8;2020;47
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;11.1;1.2;76.3;0;2020;48
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;10.3;3.3;89.5;12.2;2020;49
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.2;10.8;3;86.2;6.6;2020;50
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;10.9;2.5;86.6;1.1;2020;51
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;10.1;3;87.6;7.1;2020;52
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;9.1;2.6;90.7;6.2;2020;53
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10.5;2.4;84.8;6.1;2019;1
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.4;11.5;2.6;81.9;16.3;2019;2
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.4;2.7;90.5;24;2019;3
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.3;2.7;88.8;1.8;2019;4
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.3;2.4;88.8;26.7;2019;5
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;8.9;2.8;92.8;9.3;2019;6
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.3;1.8;89.1;20.4;2019;7
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.3;11.1;3.6;89.2;8.7;2019;8
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;11;2.3;88.3;4.9;2019;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;10.3;3;87.5;5;2019;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10.4;3.2;89.8;19.4;2019;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;10.7;3.1;88.6;4.3;2019;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;9.7;2.9;89;6.3;2019;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;11;1.6;79.1;0;2019;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.7;1.6;84.2;5.6;2019;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.1;2.3;88.3;3.2;2019;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.4;2.1;87.4;3.6;2019;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.1;0.8;87.3;7.3;2019;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.8;1;84.9;0.4;2019;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.8;0.9;81.2;3.4;2019;20
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.4;10.2;-1.5;75.5;0.6;2019;21
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.5;10.7;-1.9;72.5;0.1;2019;22
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;9.7;-1.5;69.6;0.1;2019;23
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.4;10.1;-0.5;76.3;1;2019;24
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.6;8.8;-0.8;80.4;0;2019;25
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;9.7;-1.3;71.6;0.8;2019;26
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;10.7;-1;72.3;0;2019;27
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;9.8;-3.2;67.4;0.2;2019;28
HUANCAVELICA;TAYACAJA;HUANDO;90119;3;8.1;-1.7;81.7;1.4;2019;29
HUANCAVELICA;TAYACAJA;HUANDO;90119;3;9;-2.5;74.4;0.3;2019;30
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;10.3;-2.1;68;0.4;2019;31
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.4;9.9;-2.4;65.3;0.1;2019;32
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;10.4;-1.2;70.1;0.2;2019;33
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.1;9.4;0.1;78;1.4;2019;34
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.8;9.7;-1.6;69.5;0.5;2019;35
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;8.6;-0.7;82.7;1.4;2019;36
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;9.2;0.3;83.5;0.2;2019;37
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.7;1.2;75.5;1.1;2019;38
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;10.5;0.7;79.6;0.1;2019;39
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.3;0.9;81;5.6;2019;40
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;10.1;-0.7;73.8;0.4;2019;41
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.9;1.3;86.7;10.6;2019;42
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;10.4;0.1;78;0.9;2019;43
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.6;1.1;79;8.9;2019;44
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.8;2;86.5;22.3;2019;45
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.7;1.6;86;7.3;2019;46
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;10.2;1;85.4;6.5;2019;47
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.2;11.9;1.5;82.7;4.5;2019;48
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10.7;2.4;87.5;17.9;2019;49
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.1;11.1;2.8;85.6;3;2019;50
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.8;10.3;3.1;89.7;18.5;2019;51
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.3;11.1;3.1;87.5;17.4;2019;52
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;10;2.5;88.1;17.1;2018;1
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.5;1.7;87.8;12.3;2018;2
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.5;1.8;89.4;10;2018;3
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;10;0.6;88;11.5;2018;4
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;11.3;-0.3;81.4;3.3;2018;5
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10.8;2.5;85;7.2;2018;6
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.6;2.9;89.6;3.2;2018;7
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;10.4;1.9;88.4;13.3;2018;8
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.9;2.7;90.8;10.6;2018;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.2;2.4;88;0.8;2018;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.7;2.7;90;16.5;2018;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.4;2.7;88.3;13.3;2018;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.9;2.2;85.5;1.1;2018;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;10.4;0.6;86.7;6.4;2018;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.5;9.6;1;88.1;6.7;2018;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;9.8;1.2;81.5;0;2018;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.5;8.8;1.6;89;1.2;2018;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.7;9.5;1;88.1;1.8;2018;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;9.5;1;85.7;0.5;2018;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;9.8;-1.2;76.4;0.1;2018;20
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;9.3;-0.9;79.7;0.6;2018;21
HUANCAVELICA;TAYACAJA;HUANDO;90119;4;10;-1.8;72.3;0.1;2018;22
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.7;7.3;-1.8;82.7;0.6;2018;23
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.8;7.6;-0.8;82.2;0.7;2018;24
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.7;8.4;-3;74.7;0;2018;25
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.4;8.8;-2.2;75.3;0;2018;26
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.6;10;-3.2;67.8;0.2;2018;27
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.4;7.1;-1.6;79.8;0;2018;28
HUANCAVELICA;TAYACAJA;HUANDO;90119;2;6.7;-2.1;84.3;3.3;2018;29
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.8;8.4;-2.5;78.4;0.1;2018;30
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.7;9.3;-1.4;76.5;1.4;2018;31
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.4;7.8;-1.6;86.7;3.2;2018;32
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.2;8;-2.7;82.8;1.4;2018;33
HUANCAVELICA;TAYACAJA;HUANDO;90119;2.8;8.2;-2.1;84.3;1.9;2018;34
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.5;9.1;-1.6;78;1.8;2018;35
HUANCAVELICA;TAYACAJA;HUANDO;90119;3.8;10.1;-2.1;72.5;0.5;2018;36
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.2;9.8;-0.6;79.5;0.3;2018;37
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.4;10.5;-1.2;81.4;4.2;2018;38
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.3;9.7;0.1;86.5;7.3;2018;39
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;9.9;1.4;83.4;4.5;2018;40
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.3;0.3;80.9;19;2018;41
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10.5;0;85.6;6.4;2018;42
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;10.1;2.5;88.5;12.4;2018;43
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;10.7;1.8;88;14.3;2018;44
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.3;11;2.2;81.6;11.8;2018;45
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.9;12.1;2.3;79;6.4;2018;46
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.9;12.7;2;77.8;7.7;2018;47
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;12.1;0.3;71.2;8.9;2018;48
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.5;11.1;-0.8;72.3;1.8;2018;49
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.5;1;79.9;1.5;2018;50
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;10.3;2.3;88.4;17.4;2018;51
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;10.8;2.9;88.1;9;2018;52
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;9.7;3.1;90.2;10;2017;1
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.2;2.5;87.5;11.2;2017;2
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9.6;2.2;88.8;19;2017;3
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.2;9.6;2.5;90.5;12.6;2017;4
HUANCAVELICA;TAYACAJA;HUANDO;90119;6;11.2;2.5;85.5;2.3;2017;5
HUANCAVELICA;TAYACAJA;HUANDO;90119;6.4;10.9;2.9;86.8;16.3;2017;6
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.3;9.9;2;87.1;10.9;2017;7
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.1;2.1;91.3;6;2017;8
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.1;2.8;89.2;19;2017;9
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.7;10.1;3.1;89.5;14.5;2017;10
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.8;2.1;85.4;8.8;2017;11
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.6;10.3;2.4;86.3;4.6;2017;12
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;9.7;2.3;89.4;9;2017;13
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.9;11;2;85.7;20.1;2017;14
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.1;9.7;1.6;88;4.6;2017;15
HUANCAVELICA;TAYACAJA;HUANDO;90119;5.4;10.5;1;81.5;2.1;2017;16
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.8;9.8;0.9;86.4;5.7;2017;17
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.9;9.5;0.9;82.6;2.8;2017;18
HUANCAVELICA;TAYACAJA;HUANDO;90119;5;10;0.4;83.2;1.9;2017;19
HUANCAVELICA;TAYACAJA;HUANDO;90119;4.6;10.2;-1;79.5;2.8;2017;20
